0.006200174	0.006161597	0.006116468	0.006077318	0.006044516	0.00602324	0.006017584	0.006031815	0.006068562	0.006128009	0.006201733	0.00633288	0.006176443	0.005503749	0.004162741	0.00210273	-0.000607756	-0.003768469	-0.007083836	-0.01022386	-0.013307655
0.006284034	0.006212327	0.006132943	0.006055272	0.005977186	0.00590104	0.00582834	0.00576124	0.005701343	0.005649552	0.00560207	0.005448299	0.005120942	0.004491712	0.003483843	0.002074234	0.000260539	-0.001851143	-0.004048317	-0.006055114	-0.008002726
0.006181132	0.006172531	0.006158281	0.00615374	0.006161484	0.006189239	0.006243479	0.006330514	0.006454153	0.006614398	0.006799426	0.007201814	0.007238739	0.006610432	0.005112221	0.002668601	-0.000601646	-0.004410676	-0.008381335	-0.012145816	-0.015839396
0.006235964	0.006183116	0.006122867	0.00606629	0.006012372	0.005964793	0.005926226	0.005899751	0.005887389	0.005889645	0.005900641	0.005884792	0.005644138	0.005002107	0.003844079	0.002137177	-6.60E-05	-0.002598794	-0.005205441	-0.007594946	-0.009913682
0.006250545	0.006197534	0.006137864	0.006082861	0.006032252	0.005990494	0.005961207	0.00594854	0.005955529	0.005983699	0.006027154	0.006104217	0.005950437	0.005376901	0.004265407	0.002583157	0.000367772	-0.002225113	-0.004939785	-0.007472379	-0.009947304
0.006252662	0.006312303	0.00636439	0.006428178	0.006506004	0.006605424	0.00673095	0.006884813	0.007064503	0.007259351	0.007445205	0.007691765	0.007318616	0.00590272	0.003115097	-0.001217455	-0.006850953	-0.013242272	-0.019774626	-0.025980679	-0.032061504
0.006221487	0.006163298	0.006097341	0.006034061	0.005971757	0.005913289	0.005860421	0.005815246	0.00577887	0.005750917	0.005725476	0.005606943	0.00526624	0.004539402	0.003318315	0.001569153	-0.000666667	-0.003236153	-0.005893446	-0.008347572	-0.010736441
0.006223885	0.00619755	0.006165278	0.006141036	0.00612661	0.006128919	0.006153969	0.006208127	0.006296008	0.006419774	0.006571394	0.006925337	0.006996998	0.006536878	0.005380863	0.003478093	0.000923087	-0.002049131	-0.005119088	-0.007961773	-0.010727434
0.006233509	0.006168618	0.006095977	0.006025443	0.005954983	0.005887028	0.005822958	0.005764526	0.005712618	0.005666813	0.005621567	0.005452776	0.005070509	0.004322713	0.003111561	0.001405803	-0.000774564	-0.003298414	-0.005932408	-0.008384864	-0.010780584
0.006177316	0.006149816	0.00611561	0.006088392	0.006069102	0.006063722	0.006077059	0.006114028	0.006177704	0.006268408	0.006377172	0.006598431	0.006520502	0.005896508	0.004557208	0.00244258	-0.00034495	-0.00355976	-0.006875168	-0.009961816	-0.012970769
0.006221382	0.006171044	0.006113483	0.00606006	0.006010024	0.00596733	0.005934889	0.005915946	0.005912534	0.005924919	0.005946491	0.005952106	0.005714859	0.005045038	0.003818174	0.001996029	-0.00036697	-0.00309786	-0.005931655	-0.008565317	-0.011134218
0.006200065	0.006208074	0.006210628	0.006224527	0.006253292	0.006305814	0.00638964	0.006512025	0.006677394	0.006885851	0.007124454	0.007662062	0.00781004	0.007240293	0.005723823	0.003170184	-0.000272425	-0.004262748	-0.008377261	-0.012236904	-0.016004813
0.006151219	0.006140688	0.006123766	0.006115499	0.006117651	0.006137084	0.006179213	0.006249128	0.006349434	0.006478834	0.006625194	0.006913877	0.006833332	0.006090565	0.004478195	0.001911328	-0.001487557	-0.005426741	-0.009528924	-0.01342572	-0.01725225
0.006269422	0.006209252	0.006141751	0.006077358	0.006014791	0.00595739	0.005907609	0.005868456	0.005842101	0.005829586	0.005826028	0.005782057	0.005535884	0.004928697	0.003861657	0.002308238	0.000297558	-0.002030721	-0.004440263	-0.00664651	-0.008787916
0.00626975	0.006220544	0.006165024	0.006114986	0.006070756	0.006037504	0.006019678	0.006022376	0.00604958	0.006103849	0.006179684	0.006352352	0.006300681	0.005829033	0.004816254	0.003230662	0.001115192	-0.001368661	-0.003961994	-0.006363177	-0.008702854
0.00625806	0.00619096	0.006115831	0.006042186	0.005967642	0.00589427	0.005823127	0.005755743	0.005692986	0.005634757	0.00557655	0.005382782	0.005002958	0.004305243	0.003206893	0.001684599	-0.000242422	-0.002449873	-0.004717393	-0.006772811	-0.008760785
0.006212611	0.006146764	0.00607284	0.006000437	0.005927078	0.005854674	0.005783977	0.005716002	0.005650894	0.005587402	0.005519721	0.005284217	0.0048327	0.004018102	0.002742248	0.000970191	-0.001278322	-0.003873871	-0.006585345	-0.009120273	-0.011600496
0.006249364	0.006204122	0.006152413	0.006106322	0.006066176	0.006037158	0.006023613	0.006030394	0.006061087	0.006117567	0.006193524	0.006356348	0.00627785	0.005753256	0.004652654	0.002940326	0.000672998	-0.001970872	-0.00471971	-0.007267511	-0.009749976
0.006272375	0.006208602	0.006137693	0.006069916	0.006004061	0.005943521	0.005890887	0.005849382	0.005821452	0.005808533	0.005806042	0.005769641	0.005535926	0.004948512	0.003912105	0.002400039	0.000426621	-0.001881722	-0.004294331	-0.006522618	-0.008693226
0.006184938	0.006172508	0.006154109	0.006144911	0.006147244	0.006168675	0.00621561	0.006294479	0.006409482	0.006561498	0.006740202	0.007141762	0.007211352	0.0066658	0.005311192	0.003077272	8.61E-05	-0.003377888	-0.006949188	-0.010279552	-0.013525987
0.006175794	0.006195345	0.006208463	0.006231957	0.006268091	0.006324149	0.006405245	0.00651518	0.006654076	0.00681592	0.00698209	0.007247026	0.007005362	0.005895528	0.00365281	0.000155	-0.00443404	-0.009727683	-0.01524791	-0.020564486	-0.025808173
0.006216134	0.006168766	0.006114118	0.006063835	0.006017299	0.00597866	0.00595101	0.005937765	0.005941101	0.005961381	0.005991966	0.006021916	0.005808555	0.005158692	0.003944399	0.002126382	-0.00023024	-0.002940786	-0.00573399	-0.008309573	-0.010813611
0.006190281	0.00616118	0.006125646	0.006097226	0.006076987	0.006070994	0.006084205	0.006121724	0.006186828	0.006280087	0.006392586	0.006625871	0.006559885	0.005947703	0.004622961	0.002529116	-0.000240901	-0.003453009	-0.006786673	-0.009909766	-0.012962267
0.006290442	0.006223974	0.006149996	0.00607833	0.006007235	0.005939514	0.005877135	0.005822704	0.005778192	0.00574476	0.00571838	0.005620616	0.005342302	0.004744253	0.003742154	0.002312994	0.000468147	-0.001673158	-0.003890724	-0.005908377	-0.007863239
0.006201192	0.00617328	0.006139563	0.006113725	0.006097382	0.00609712	0.006118517	0.006167328	0.006247381	0.006359694	0.006494991	0.006789518	0.006773905	0.006190789	0.00487098	0.002759786	-6.02E-05	-0.003364011	-0.006831812	-0.010120611	-0.013350911
0.006236911	0.006178152	0.006111732	0.006048087	0.005985624	0.005927329	0.005875156	0.005831457	0.005797651	0.005773792	0.00575432	0.005656879	0.005344398	0.004655447	0.003485659	0.001804504	-0.000348948	-0.002824772	-0.005380031	-0.007727451	-0.010007977
0.006385069	0.006481412	0.006568938	0.006667857	0.00677924	0.006908993	0.007058724	0.007226217	0.007403124	0.007570107	0.007694393	0.007658607	0.006825166	0.004705599	0.000901787	-0.004818791	-0.012171427	-0.020500113	-0.029070113	-0.037342185	-0.045497509
0.006250598	0.006203437	0.006149469	0.00610049	0.0060564	0.006021919	0.006000879	0.005997602	0.006015233	0.0060553	0.006111766	0.006222344	0.006100003	0.005550074	0.004448186	0.002760234	0.000544384	-0.002022284	-0.004673077	-0.007109744	-0.009476396
0.006226062	0.006171943	0.006110528	0.006052793	0.005997703	0.005948859	0.00590883	0.005880524	0.005865723	0.005864542	0.005870594	0.005835572	0.005563406	0.004872527	0.003644627	0.001843271	-0.000487277	-0.003186227	-0.005996996	-0.00861773	-0.0111778
0.006214836	0.006206531	0.006193107	0.006190206	0.006201127	0.006234472	0.006297874	0.006399132	0.00654375	0.006733933	0.006959518	0.007495858	0.00770025	0.007277096	0.006028849	0.003888052	0.000970326	-0.002445095	-0.005991897	-0.009315114	-0.012560802
0.006256736	0.006189315	0.006114091	0.006040709	0.00596703	0.005895388	0.005827143	0.005764139	0.00570751	0.005657362	0.005608976	0.005441105	0.005079507	0.004384672	0.003269532	0.00170852	-0.00028369	-0.002584151	-0.004968955	-0.007157551	-0.009284247
0.006204786	0.006171556	0.00613161	0.006098121	0.006071796	0.006058351	0.006062457	0.006089068	0.00614155	0.006220965	0.006319588	0.00652737	0.006463569	0.005899108	0.004680555	0.002758726	0.000226221	-0.002690439	-0.005684238	-0.008440978	-0.011117563
0.006239072	0.006182778	0.00611947	0.006060028	0.006003605	0.005953978	0.005913994	0.00588693	0.005874977	0.00587879	0.005892277	0.005882639	0.005640545	0.004985377	0.003802514	0.00205806	-0.000214833	-0.00286623	-0.005644777	-0.008246859	-0.010793558
0.006156184	0.006172586	0.0061825	0.006203072	0.006236974	0.006292189	0.006374829	0.006490152	0.006640152	0.006821546	0.007018569	0.007403282	0.007341814	0.00648875	0.004590441	0.001531154	-0.002517518	-0.007169142	-0.011959307	-0.016486983	-0.020919277
0.006240573	0.006175677	0.006102978	0.006032325	0.005961665	0.005893423	0.005828993	0.005770175	0.005717951	0.005672082	0.005627308	0.005462942	0.005092094	0.004366553	0.003191643	0.001538504	-0.000570769	-0.00300451	-0.00553142	-0.007865303	-0.010138185
